"","x"
"13151","1960 Russ Nixon"
"13152","1960 Russ Snyder"
"13153","1960 Sammy Drake"
"13154","1960 Sammy Esposito"
"13155","1960 Sammy Taylor"
"13156","1960 Sandy Amoros"
"13157","1960 Sherm Lollar"
"13158","1960 Smoky Burgess"
"13159","1960 Stan Johnson"
"13160","1960 Stan Lopata"
"13161","1960 Stan Musial"
"13162","1960 Steve Bilko"
"13163","1960 Steve Demeter"
"13164","1960 Ted Kluszewski"
"13165","1960 Ted Lepcio"
"13166","1960 Ted Williams"
"13167","1960 Tim McCarver"
"13168","1960 Tito Francona"
"13169","1960 Tommy Davis"
"13170","1960 Tony Curry"
"13171","1960 Tony Gonzalez"
"13172","1960 Tony Kubek"
"13173","1960 Tony Taylor"
"13174","1960 Ty Cline"
"13175","1960 Vada Pinson"
"13176","1960 Valmy Thomas"
"13177","1960 Vic Power"
"13178","1960 Vic Wertz"
"13179","1960 Wally Moon"
"13180","1960 Wally Post"
"13181","1960 Wally Shannon"
"13182","1960 Walt Bond"
"13183","1960 Walt Dropo"
"13184","1960 Walt Moryn"
"13185","1960 Wayne Terwilliger"
"13186","1960 Wes Covington"
"13187","1960 Whitey Herzog"
"13188","1960 Whitey Lockman"
"13189","1960 Willie Davis"
"13190","1960 Willie Jones"
"13191","1960 Willie Kirkland"
"13192","1960 Willie Mays"
"13193","1960 Willie McCovey"
"13194","1960 Willie Tasby"
"13195","1960 Woodie Held"
"13196","1960 Yogi Berra"
"13197","1960 Zoilo Versalles"
"13198","1961 Al Heist"
"13199","1961 Al Kaline"
"13200","1961 Al Kenders"
"13201","1961 Al Luplow"
"13202","1961 Al Pilarcik"
"13203","1961 Al Smith"
"13204","1961 Al Spangler"
"13205","1961 Albie Pearson"
"13206","1961 Alex Grammas"
"13207","1961 Andre Rodgers"
"13208","1961 Andy Carey"
"13209","1961 Barry Shetrone"
"13210","1961 Bill Bruton"
"13211","1961 Bill Freehan"
"13212","1961 Bill Mazeroski"
"13213","1961 Bill Skowron"
"13214","1961 Bill Tuttle"
"13215","1961 Bill Virdon"
"13216","1961 Bill White"
"13217","1961 Billy Bryan"
"13218","1961 Billy Consolo"
"13219","1961 Billy Gardner"
"13220","1961 Billy Goodman"
"13221","1961 Billy Harrell"
"13222","1961 Billy Klaus"
"13223","1961 Billy Martin"
"13224","1961 Billy Moran"
"13225","1961 Billy Williams"
"13226","1961 Bob Allison"
"13227","1961 Bob Aspromonte"
"13228","1961 Bob Boyd"
"13229","1961 Bob Cerv"
"13230","1961 Bob Farley"
"13231","1961 Bob Hale"
"13232","1961 Bob Johnson"
"13233","1961 Bob Lillis"
"13234","1961 Bob Nieman"
"13235","1961 Bob Oldis"
"13236","1961 Bob Roselli"
"13237","1961 Bob Sadowski"
"13238","1961 Bob Schmidt"
"13239","1961 Bob Skinner"
"13240","1961 Bob Will"
"13241","1961 Bobby Del Greco"
"13242","1961 Bobby Gene Smith"
"13243","1961 Bobby Malkmus"
"13244","1961 Bobby Prescott"
"13245","1961 Bobby Richardson"
"13246","1961 Bobo Osborne"
"13247","1961 Boog Powell"
"13248","1961 Brooks Robinson"
"13249","1961 Bubba Morton"
"13250","1961 Bubba Phillips"
"13251","1961 Buck Rodgers"
"13252","1961 Bud Zipfel"
"13253","1961 Cal Neeman"
"13254","1961 Cam Carreon"
"13255","1961 Carl Sawatski"
"13256","1961 Carl Warwick"
"13257","1961 Carl Yastrzemski"
"13258","1961 Carroll Hardy"
"13259","1961 Charley Smith"
"13260","1961 Charlie James"
"13261","1961 Charlie Lau"
"13262","1961 Charlie Maxwell"
"13263","1961 Charlie Neal"
"13264","1961 Charlie Shoemaker"
"13265","1961 Chet Boak"
"13266","1961 Chico Fernandez"
"13267","1961 Choo-Choo Coleman"
"13268","1961 Chris Cannizzaro"
"13269","1961 Chris Short"
"13270","1961 Chuck Cottier"
"13271","1961 Chuck Essegian"
"13272","1961 Chuck Hiller"
"13273","1961 Chuck Hinton"
"13274","1961 Chuck Schilling"
"13275","1961 Chuck Tanner"
"13276","1961 Claude Osteen"
"13277","1961 Clay Dalrymple"
"13278","1961 Clete Boyer"
"13279","1961 Cliff Cook"
"13280","1961 Clint Courtney"
"13281","1961 Coot Veal"
"13282","1961 Cuno Barragan"
"13283","1961 Curt Flood"
"13284","1961 Dale Long"
"13285","1961 Dan Ardell"
"13286","1961 Dan Dobbek"
"13287","1961 Danny Murphy"
"13288","1961 Danny O'Connell"
"13289","1961 Darrell Johnson"
"13290","1961 Daryl Spencer"
"13291","1961 Dave Philley"
"13292","1961 Dean Look"
"13293","1961 Del Crandall"
"13294","1961 Del Rice"
"13295","1961 Deron Johnson"
"13296","1961 Dick Bertell"
"13297","1961 Dick Brown"
"13298","1961 Dick Gernert"
"13299","1961 Dick Groat"
"13300","1961 Dick Howser"
"13301","1961 Dick McAuliffe"
"13302","1961 Dick Schofield"
"13303","1961 Dick Stuart"
"13304","1961 Dick Williams"
"13305","1961 Don Blasingame"
"13306","1961 Don Buddin"
"13307","1961 Don Demeter"
"13308","1961 Don Dillard"
"13309","1961 Don Ferrarese"
"13310","1961 Don Gile"
"13311","1961 Don Hoak"
"13312","1961 Don Landrum"
"13313","1961 Don Larsen"
"13314","1961 Don Leppert"
"13315","1961 Don Mincher"
"13316","1961 Don Taussig"
"13317","1961 Don Zimmer"
"13318","1961 Donn Clendenon"
"13319","1961 Doug Camilli"
"13320","1961 Doug Clemens"
"13321","1961 Duke Snider"
"13322","1961 Dutch Dotterer"
"13323","1961 Earl Averill"
"13324","1961 Earl Battey"
"13325","1961 Earl Robinson"
"13326","1961 Earl Torgeson"
"13327","1961 Ed Bailey"
"13328","1961 Ed Bouchee"
"13329","1961 Ed Brinkman"
"13330","1961 Ed Olivares"
"13331","1961 Ed Sadowski"
"13332","1961 Eddie Bressoud"
"13333","1961 Eddie Kasko"
"13334","1961 Eddie Mathews"
"13335","1961 Eddie Yost"
"13336","1961 Elio Chacon"
"13337","1961 Elmer Valo"
"13338","1961 Elston Howard"
"13339","1961 Ernie Banks"
"13340","1961 Ernie Bowman"
"13341","1961 Faye Throneberry"
"13342","1961 Felipe Alou"
"13343","1961 Felix Mantilla"
"13344","1961 Floyd Robinson"
"13345","1961 Frank Bolling"
"13346","1961 Frank Cipriani"
"13347","1961 Frank House"
"13348","1961 Frank Howard"
"13349","1961 Frank Malzone"
"13350","1961 Frank Robinson"
"13351","1961 Frank Thomas"
"13352","1961 Frank Zupo"
"13353","1961 Fritz Brickell"
"13354","1961 Gary Geiger"
"13355","1961 Gene Baker"
"13356","1961 Gene Freese"
"13357","1961 Gene Green"
"13358","1961 Gene Leek"
"13359","1961 Gene Oliver"
"13360","1961 Gene Stephens"
"13361","1961 Gene Woodling"
"13362","1961 George Altman"
"13363","1961 George Alusik"
"13364","1961 George Thomas"
"13365","1961 George Williams"
"13366","1961 Gil Hodges"
"13367","1961 Gino Cimoli"
"13368","1961 Gordie Windhorn"
"13369","1961 Gordon Mackenzie"
"13370","1961 Gordy Coleman"
"13371","1961 Gus Bell"
"13372","1961 Gus Triandos"
"13373","1961 Hal Jones"
"13374","1961 Hal Naragon"
"13375","1961 Hal Smith"
"13376","1961 Hank Aaron"
"13377","1961 Hank Bauer"
"13378","1961 Hank Foiles"
"13379","1961 Harmon Killebrew"
"13380","1961 Harry Bright"
"13381","1961 Harry Chiti"
"13382","1961 Harvey Kuenn"
"13383","1961 Hawk Taylor"
"13384","1961 Haywood Sullivan"
"13385","1961 Hector Lopez"
"13386","1961 Hobie Landrith"
"13387","1961 J.C. Martin"
"13388","1961 Jack Kubiszyn"
"13389","1961 Jack Reed"
"13390","1961 Jackie Brandt"
"13391","1961 Jackie Jensen"
"13392","1961 Jake Jacobs"
"13393","1961 Jake Wood"
"13394","1961 Jay Hankins"
"13395","1961 Jerry Adair"
"13396","1961 Jerry Buchek"
"13397","1961 Jerry Kindall"
"13398","1961 Jerry Lumpe"
"13399","1961 Jerry Lynch"
"13400","1961 Jerry Zimmerman"
"13401","1961 Jim Baumer"
"13402","1961 Jim Busby"
"13403","1961 Jim Davenport"
"13404","1961 Jim Fregosi"
"13405","1961 Jim Gentile"
"13406","1961 Jim Gilliam"
"13407","1961 Jim King"
"13408","1961 Jim Landis"
"13409","1961 Jim Lemon"
"13410","1961 Jim Mahoney"
"13411","1961 Jim Maloney"
"13412","1961 Jim Marshall"
"13413","1961 Jim McAnany"
"13414","1961 Jim Owens"
"13415","1961 Jim Pagliaroni"
"13416","1961 Jim Piersall"
"13417","1961 Jim Rivera"
"13418","1961 Jim Snyder"
"13419","1961 Jim Woods"
"13420","1961 Jimmie Coker"
"13421","1961 Jimmie Schaffer"
"13422","1961 Joe Adcock"
"13423","1961 Joe Altobelli"
"13424","1961 Joe Christopher"
"13425","1961 Joe Cunningham"
"13426","1961 Joe Demaestri"
"13427","1961 Joe Gaines"
"13428","1961 Joe Ginsberg"
"13429","1961 Joe Hicks"
"13430","1961 Joe Koppe"
"13431","1961 Joe Morgan"
"13432","1961 Joe Pignatano"
"13433","1961 Joe Torre"
"13434","1961 Joey Amalfitano"
"13435","1961 John DeMerit"
"13436","1961 John Orsino"
"13437","1961 John Romano"
"13438","1961 John Roseboro"
"13439","1961 Johnny Blanchard"
"13440","1961 Johnny Callison"
"13441","1961 Johnny Edwards"
"13442","1961 Johnny Logan"
"13443","1961 Johnny Temple"
"13444","1961 Jose Pagan"
"13445","1961 Jose Valdivielso"
"13446","1961 Julian Javier"
"13447","1961 Julio Becquer"
"13448","1961 Julio Gotay"
"13449","1961 Ken Aspromonte"
"13450","1961 Ken Boyer"
"13451","1961 Ken Hamlin"
"13452","1961 Ken Hubbs"
"13453","1961 Ken Hunt"
"13454","1961 Ken Retzer"
"13455","1961 Ken Walters"
"13456","1961 Lee Maye"
"13457","1961 Lee Thomas"
"13458","1961 Lee Walls"
"13459","1961 Lenny Green"
"13460","1961 Leo Cardenas"
"13461","1961 Leo Posada"
"13462","1961 Leon Wagner"
"13463","1961 Lou Brock"
"13464","1961 Lou Clinton"
"13465","1961 Lou Klimchock"
"13466","1961 Luis Aparicio"
"13467","1961 Mack Jones"
"13468","1961 Marty Keough"
"13469","1961 Marv Breeding"
"13470","1961 Marv Throneberry"
"13471","1961 Matty Alou"
"13472","1961 Maury Wills"
"13473","1961 Mel Roach"
"13474","1961 Mickey Mantle"
"13475","1961 Miguel de la Hoz"
"13476","1961 Mike Hershberger"
"13477","1961 Mike Roarke"
"13478","1961 Minnie Minoso"
"13479","1961 Moe Morhardt"
"13480","1961 Moe Thacker"
"13481","1961 Nellie Fox"
"13482","1961 Nelson Mathews"
"13483","1961 Norm Cash"
"13484","1961 Norm Larker"
"13485","1961 Norm Sherry"
"13486","1961 Norm Siebern"
"13487","1961 Orlando Cepeda"
"13488","1961 Ozzie Virgil"
"13489","1961 Pancho Herrera"
"13490","1961 Pete Daley"
"13491","1961 Pete Runnels"
"13492","1961 Pete Whisenant"
"13493","1961 Pumpsie Green"
"13494","1961 R C Stevens"
"13495","1961 Red Schoendienst"
"13496","1961 Reno Bertoia"
"13497","1961 Rich Rollins"
"13498","1961 Richie Ashburn"
"13499","1961 Rip Repulski"
"13500","1961 Roberto Clemente"
"13501","1961 Rocky Bridges"
"13502","1961 Rocky Colavito"
"13503","1961 Rocky Nelson"
"13504","1961 Roger Maris"
"13505","1961 Roman Mejias"
"13506","1961 Ron Fairly"
"13507","1961 Ron Hansen"
"13508","1961 Ron Henry"
"13509","1961 Ron Santo"
"13510","1961 Ron Stillwell"
"13511","1961 Roy McMillan"
"13512","1961 Roy Sievers"
"13513","1961 Ruben Amaro"
"13514","1961 Russ Nixon"
"13515","1961 Russ Snyder"
"13516","1961 Sammy Drake"
"13517","1961 Sammy Esposito"
"13518","1961 Sammy Taylor"
"13519","1961 Sammy White"
"13520","1961 Sherm Lollar"
"13521","1961 Smoky Burgess"
"13522","1961 Stan Johnson"
"13523","1961 Stan Musial"
"13524","1961 Steve Bilko"
"13525","1961 Steve Boros"
"13526","1961 Ted Kluszewski"
"13527","1961 Ted Lepcio"
"13528","1961 Tim Harkness"
"13529","1961 Tim McCarver"
"13530","1961 Tito Francona"
"13531","1961 Tom Haller"
"13532","1961 Tom Satriano"
"13533","1961 Tom Tresh"
"13534","1961 Tommy Davis"
"13535","1961 Tony Curry"
"13536","1961 Tony Gonzalez"
"13537","1961 Tony Kubek"
"13538","1961 Tony Taylor"
"13539","1961 Ty Cline"
"13540","1961 Vada Pinson"
"13541","1961 Valmy Thomas"
"13542","1961 Vic Power"
"13543","1961 Vic Wertz"
"13544","1961 Wally Moon"
"13545","1961 Wally Post"
"13546","1961 Walt Bond"
"13547","1961 Walt Dropo"
"13548","1961 Walt Moryn"
"13549","1961 Wayne Causey"
"13550","1961 Wes Covington"
"13551","1961 Whitey Herzog"
"13552","1961 Willie Davis"
"13553","1961 Willie Jones"
"13554","1961 Willie Kirkland"
"13555","1961 Willie Mays"
"13556","1961 Willie McCovey"
"13557","1961 Willie Tasby"
"13558","1961 Woodie Held"
"13559","1961 Yogi Berra"
"13560","1961 Zoilo Versalles"
"13561","1962 Al Heist"
"13562","1962 Al Kaline"
"13563","1962 Al Luplow"
"13564","1962 Al Smith"
"13565","1962 Al Spangler"
"13566","1962 Al Weis"
"13567","1962 Albie Pearson"
"13568","1962 Alex Grammas"
"13569","1962 Amado Samuel"
"13570","1962 Andre Rodgers"
"13571","1962 Andy Carey"
"13572","1962 Andy Etchebarren"
"13573","1962 Barry Shetrone"
"13574","1962 Bernie Allen"
"13575","1962 Bill Bruton"
"13576","1962 Bill Kern"
"13577","1962 Bill Mazeroski"
"13578","1962 Bill Skowron"
"13579","1962 Bill Tuttle"
"13580","1962 Bill Virdon"
"13581","1962 Bill White"
"13582","1962 Billy Bryan"
"13583","1962 Billy Consolo"
"13584","1962 Billy Gardner"
"13585","1962 Billy Goodman"
"13586","1962 Billy Klaus"
"13587","1962 Billy Moran"
"13588","1962 Billy Ott"
"13589","1962 Billy Williams"
"13590","1962 Bob Allison"
"13591","1962 Bob Aspromonte"
"13592","1962 Bob Bailey"
"13593","1962 Bob Burda"
"13594","1962 Bob Cerv"
"13595","1962 Bob Farley"
"13596","1962 Bob Johnson"
"13597","1962 Bob Lillis"
"13598","1962 Bob Nieman"
"13599","1962 Bob Oldis"
"13600","1962 Bob Roselli"
"13601","1962 Bob Sadowski"
"13602","1962 Bob Saverine"
"13603","1962 Bob Schmidt"
"13604","1962 Bob Skinner"
"13605","1962 Bob Tillman"
"13606","1962 Bob Uecker"
"13607","1962 Bob Will"
"13608","1962 Bobby Del Greco"
"13609","1962 Bobby Gene Smith"
"13610","1962 Bobby Malkmus"
"13611","1962 Bobby Richardson"
"13612","1962 Bobby Wine"
"13613","1962 Bobo Osborne"
"13614","1962 Boog Powell"
"13615","1962 Brian McCall"
"13616","1962 Brooks Robinson"
"13617","1962 Bubba Morton"
"13618","1962 Bubba Phillips"
"13619","1962 Buck Rodgers"
"13620","1962 Bud Zipfel"
"13621","1962 Cal Neeman"
"13622","1962 Cam Carreon"
"13623","1962 Cap Peterson"
"13624","1962 Carl Boles"
"13625","1962 Carl Sawatski"
"13626","1962 Carl Warwick"
"13627","1962 Carl Yastrzemski"
"13628","1962 Carroll Hardy"
"13629","1962 Charley Smith"
"13630","1962 Charlie James"
"13631","1962 Charlie Lau"
"13632","1962 Charlie Maxwell"
"13633","1962 Charlie Neal"
"13634","1962 Charlie Shoemaker"
"13635","1962 Chico Fernandez"
"13636","1962 Choo-Choo Coleman"
"13637","1962 Chris Cannizzaro"
"13638","1962 Chuck Cottier"
"13639","1962 Chuck Essegian"
"13640","1962 Chuck Hiller"
"13641","1962 Chuck Hinton"
"13642","1962 Chuck Schilling"
"13643","1962 Chuck Tanner"
"13644","1962 Clay Dalrymple"
"13645","1962 Clete Boyer"
"13646","1962 Cliff Cook"
"13647","1962 Cookie Rojas"
"13648","1962 Cuno Barragan"
"13649","1962 Curt Flood"
"13650","1962 Dal Maxvill"
"13651","1962 Dale Long"
"13652","1962 Danny Murphy"
"13653","1962 Danny O'Connell"
"13654","1962 Darrell Johnson"
"13655","1962 Daryl Robertson"
"13656","1962 Daryl Spencer"
"13657","1962 Dave Nicholson"
"13658","1962 Dave Philley"
"13659","1962 Dave Roberts"
"13660","1962 Deacon Jones"
"13661","1962 Del Crandall"
"13662","1962 Denis Menke"
"13663","1962 Deron Johnson"
"13664","1962 Dick Bertell"
"13665","1962 Dick Brown"
"13666","1962 Dick Gernert"
"13667","1962 Dick Groat"
"13668","1962 Dick Howser"
"13669","1962 Dick Kenworthy"
"13670","1962 Dick McAuliffe"
"13671","1962 Dick Phillips"
"13672","1962 Dick Schofield"
"13673","1962 Dick Simpson"
"13674","1962 Dick Stuart"
"13675","1962 Dick Tracewski"
"13676","1962 Dick Williams"
"13677","1962 Doc Edwards"
"13678","1962 Don Blasingame"
"13679","1962 Don Buddin"
"13680","1962 Don Demeter"
"13681","1962 Don Dillard"
"13682","1962 Don Gile"
"13683","1962 Don Hoak"
"13684","1962 Don Landrum"
"13685","1962 Don Leppert"
"13686","1962 Don Lock"
"13687","1962 Don Mincher"
"13688","1962 Don Pavletich"
"13689","1962 Don Taussig"
"13690","1962 Don Zimmer"
"13691","1962 Donn Clendenon"
"13692","1962 Doug Camilli"
"13693","1962 Doug Clemens"
"13694","1962 Duke Snider"
"13695","1962 Earl Averill"
"13696","1962 Earl Battey"
"13697","1962 Earl Robinson"
"13698","1962 Ed Bailey"
"13699","1962 Ed Bouchee"
"13700","1962 Ed Brinkman"
"13701","1962 Ed Charles"
"13702","1962 Ed Kirkpatrick"
"13703","1962 Ed Kranepool"
"13704","1962 Ed Sadowski"
"13705","1962 Eddie Bressoud"
"13706","1962 Eddie Kasko"
"13707","1962 Eddie Mathews"
"13708","1962 Eddie Yost"
"13709","1962 El Tappe"
"13710","1962 Elder White"
"13711","1962 Elio Chacon"
"13712","1962 Elmo Plaskett"
"13713","1962 Elston Howard"
"13714","1962 Ernie Banks"
"13715","1962 Ernie Bowman"
"13716","1962 Ernie Fazio"
"13717","1962 Ethan Blackaby"
"13718","1962 Felipe Alou"
"13719","1962 Felix Mantilla"
"13720","1962 Felix Torres"
"13721","1962 Floyd Robinson"
"13722","1962 Frank Bolling"
"13723","1962 Frank Howard"
"13724","1962 Frank Kostro"
"13725","1962 Frank Leja"
"13726","1962 Frank Malzone"
"13727","1962 Frank Robinson"
"13728","1962 Frank Thomas"
"13729","1962 Frank Torre"
"13730","1962 Fred Whitfield"
"13731","1962 Gary Geiger"
"13732","1962 Gary Kolb"
"13733","1962 Gene Freese"
"13734","1962 Gene Green"
"13735","1962 Gene Leek"
"13736","1962 Gene Oliver"
"13737","1962 Gene Woodling"
"13738","1962 George Altman"
"13739","1962 George Alusik"
"13740","1962 George Banks"
"13741","1962 George Thomas"
"13742","1962 George Williams"
"13743","1962 Gil Hodges"
"13744","1962 Gino Cimoli"
"13745","1962 Gordie Windhorn"
"13746","1962 Gordy Coleman"
"13747","1962 Gus Bell"
"13748","1962 Gus Triandos"
"13749","1962 Hal Jones"
"13750","1962 Hal Naragon"
"13751","1962 Hal Smith"
"13752","1962 Hank Aaron"
"13753","1962 Hank Foiles"
"13754","1962 Harmon Killebrew"
"13755","1962 Harry Bright"
"13756","1962 Harry Chiti"
"13757","1962 Harvey Kuenn"
"13758","1962 Hawk Taylor"
"13759","1962 Haywood Sullivan"
"13760","1962 Hector Lopez"
"13761","1962 Hobie Landrith"
"13762","1962 Howie Bedell"
"13763","1962 Howie Goss"
"13764","1962 J C Hartman"
"13765","1962 J.C. Martin"
"13766","1962 Jack Kubiszyn"
"13767","1962 Jack Reed"
"13768","1962 Jacke Davis"
"13769","1962 Jackie Brandt"
"13770","1962 Jake Gibbs"
"13771","1962 Jake Wood"
"13772","1962 Jerry Adair"
"13773","1962 Jerry Kindall"
"13774","1962 Jerry Lumpe"
"13775","1962 Jerry Lynch"
"13776","1962 Jerry Zimmerman"
"13777","1962 Jim Busby"
"13778","1962 Jim Campbell"
"13779","1962 Jim Davenport"
"13780","1962 Jim Fregosi"
"13781","1962 Jim Gentile"
"13782","1962 Jim Gilliam"
"13783","1962 Jim Hickman"
"13784","1962 Jim King"
"13785","1962 Jim Landis"
"13786","1962 Jim Lemon"
"13787","1962 Jim Mahoney"
"13788","1962 Jim Marshall"
"13789","1962 Jim McKnight"
"13790","1962 Jim Pagliaroni"
"13791","1962 Jim Pendleton"
"13792","1962 Jim Piersall"
"13793","1962 Jim Snyder"
"13794","1962 Jimmie Schaffer"
"13795","1962 Joe Adcock"
"13796","1962 Joe Azcue"
"13797","1962 Joe Christopher"
"13798","1962 Joe Cunningham"
"13799","1962 Joe Gaines"
"13800","1962 Joe Ginsberg"
"13801","1962 Joe Hicks"
"13802","1962 Joe Koppe"
"13803","1962 Joe Pepitone"
"13804","1962 Joe Pignatano"
"13805","1962 Joe Torre"
"13806","1962 Joey Amalfitano"
"13807","1962 John DeMerit"
"13808","1962 John Herrnstein"
"13809","1962 John Kennedy"
"13810","1962 John Orsino"
"13811","1962 John Romano"
"13812","1962 John Roseboro"
"13813","1962 John Wojcik"
"13814","1962 Johnny Blanchard"
"13815","1962 Johnny Callison"
"13816","1962 Johnny Edwards"
"13817","1962 Johnny Goryl"
"13818","1962 Johnny Logan"
"13819","1962 Johnny Schaive"
"13820","1962 Johnny Temple"
"13821","1962 Johnny Weekly"
"13822","1962 Jose Pagan"
"13823","1962 Jose Tartabull"
"13824","1962 Julian Javier"
"13825","1962 Julio Gotay"
"13826","1962 Ken Aspromonte"
"13827","1962 Ken Berry"
"13828","1962 Ken Boyer"
"13829","1962 Ken Hamlin"
"13830","1962 Ken Hubbs"
"13831","1962 Ken Hunt"
"13832","1962 Ken McMullen"
"13833","1962 Ken Retzer"
"13834","1962 Larry Burright"
"13835","1962 Larry Elliot"
"13836","1962 Lee Maye"
"13837","1962 Lee Thomas"
"13838","1962 Lee Walls"
"13839","1962 Lenny Green"
"13840","1962 Leo Burke"
"13841","1962 Leo Cardenas"
"13842","1962 Leo Posada"
"13843","1962 Leon Wagner"
"13844","1962 Lou Brock"
"13845","1962 Lou Clinton"
"13846","1962 Lou Johnson"
"13847","1962 Luis Aparicio"
